field_1,fid,CN,PLT_CN,PREV_SIT_C,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,TREE,SPCD,DIA,HT,AGEDIA,SPGRPCD,SITREE,SIBASE,SUBP,AZIMUTH,DIST,METHOD,SITREE_EST,VALIDCD,CREATED_BY,CREATED_DA,CREATED_IN,MODIFIED_B,MODIFIED_D,MODIFIED_I,CYCLE,SUBCYCLE,AGECHKCD_R,AGE_DETERM,CCLCD_RMRS,DAMAGE_AGE,SIBASE_AGE,SITETRCD_R,SITE_AGE_T,SITE_TREE_,SITREE_EQU,TREECLCD_R,TREE_ACT_R,YEAR_AGE_T,LAT,LON,gridded_te,avg_soil_c,avg_soil_n,gridded_av,gridded_To,total_wate,soil_moisture
1343,1343,2.05154E+14,1.40572E+14,NA,2007,12,2,5,96,1,1,111,13.8,58,38,1,62,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.937952,-85.399157,19.92319,NA,NA,23.9673996,1898.18994,NA,321.77301
1344,1344,2.05154E+14,1.40571E+14,NA,2007,12,2,5,104,2,1,111,10.3,61,35,1,67,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.326069,-85.712452,19.88619,NA,NA,23.9673996,638.43597,NA,253.076
1345,1345,2.05154E+14,1.4057E+14,NA,2007,12,2,5,106,2,1,111,10.2,48,30,1,57,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.327792,-85.986252,19.58341,NA,NA,23.9673996,638.43597,NA,253.076
1346,1346,2.05154E+14,1.40574E+14,NA,2007,12,2,13,55,1,1,107,7.4,44,18,3,86,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.562569,-85.324274,19.20182,2.085,0.02,7.936860085,638.43597,10.57,253.076
1347,1347,2.05154E+14,1.40574E+14,NA,2007,12,2,13,60,1,1,111,16.9,97,57,1,94,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.242443,-85.170101,19.53666,NA,NA,23.9673996,1898.18994,NA,321.77301
1348,1348,2.05154E+14,1.40574E+14,NA,2007,12,2,13,65,1,1,111,10,73,23,1,90,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.339208,-85.244816,19.35153,NA,NA,23.9673996,1898.18994,NA,321.77301
1349,1349,2.05154E+14,1.40575E+14,NA,2007,12,2,13,67,1,1,111,9.3,67,25,1,81,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.254403,-85.294726,19.53666,NA,NA,23.9673996,1898.18994,NA,321.77301
1350,1350,2.05154E+14,1.40585E+14,NA,2007,12,2,33,85,1,1,131,5.1,28,12,2,56,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.81425,-87.398008,19.03732,NA,NA,10.04090023,1153.23999,NA,237.524
1351,1351,2.05154E+14,1.40585E+14,NA,2007,12,2,37,92,1,1,111,12.4,68,34,1,75,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.872966,-84.981903,19.83676,NA,NA,23.9673996,1898.18994,NA,321.77301
1352,1352,2.05154E+14,1.40585E+14,NA,2007,12,2,37,108,1,1,111,11.4,72,75,1,65,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.950625,-84.94908,19.83676,NA,NA,23.9673996,1898.18994,NA,321.77301
1353,1353,2.05154E+14,1.40553E+14,NA,2007,12,2,45,66,1,1,111,10.7,72,34,1,79,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.191191,-85.17847,19.53666,NA,NA,23.9673996,1898.18994,NA,321.77301
1354,1354,2.05155E+14,1.4056E+14,NA,2007,12,2,63,78,1,1,131,10.4,65,22,2,88,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.95008,-85.322425,19.11421,NA,NA,7.234200001,796.36499,NA,237.524
1355,1355,2.05155E+14,1.40559E+14,NA,2007,12,2,63,79,1,1,131,13.7,84,35,2,92,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.875423,-84.976055,19.23552,2.095,0.025,8.796859741,558.97198,8.87,262.88599
1356,1356,2.05155E+14,1.40559E+14,NA,2007,12,2,63,80,1,1,121,9.5,55,21,1,76,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.982474,-85.041303,19.18301,NA,NA,8.796859741,558.97198,NA,262.88599
1357,1357,2.05155E+14,1.40559E+14,NA,2007,12,2,63,85,1,1,131,9.8,50,15,2,85,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.879749,-85.506833,18.9775,NA,NA,7.234200001,796.36499,NA,237.524
1358,1358,2.05155E+14,1.40559E+14,NA,2007,12,2,63,91,1,1,121,17.9,84,57,1,78,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.803611,-84.954589,19.33848,NA,NA,8.796859741,558.97198,NA,262.88599
1359,1359,2.05155E+14,1.40559E+14,NA,2007,12,2,63,92,1,1,111,9.7,50,15,1,78,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.875797,-85.215212,19.11421,NA,NA,7.234200001,796.36499,NA,237.524
1360,1360,2.05155E+14,1.40558E+14,NA,2007,12,2,63,96,1,1,111,10.2,71,17,1,97,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.572981,-85.18404,19.20182,NA,NA,7.936860085,638.43597,NA,253.076
1361,1361,2.05155E+14,1.40558E+14,NA,2007,12,2,63,97,1,1,111,9.1,68,21,1,87,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.641302,-85.166952,19.20182,NA,NA,7.936860085,638.43597,NA,253.076
1362,1362,2.05155E+14,1.40564E+14,NA,2007,12,2,73,62,1,1,131,15.5,75,41,2,78,50,1,239,21.5,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.341896,-84.397426,19.53861,NA,NA,7.936860085,638.43597,NA,253.076
1363,1363,2.05155E+14,1.40564E+14,NA,2007,12,2,73,72,1,1,111,7.2,45,14,1,75,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.412427,-84.090259,19.51414,NA,NA,7.936860085,796.36499,NA,237.524
1364,1364,2.05155E+14,1.40563E+14,NA,2007,12,2,73,73,1,1,131,17.6,78,32,2,89,50,1,73,58.2,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.674247,-84.147568,19.18207,NA,NA,7.234200001,796.36499,NA,237.524
1365,1365,2.05155E+14,1.40564E+14,NA,2007,12,2,73,74,1,1,111,9.6,74,18,1,99,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.512135,-84.041865,19.36379,NA,NA,7.234200001,796.36499,NA,237.524
1366,1366,2.05155E+14,1.40566E+14,NA,2007,12,2,77,76,1,1,121,10.5,57,55,1,53,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.030663,-84.965776,19.69373,NA,NA,23.9673996,1898.18994,NA,321.77301
1367,1367,2.05155E+14,1.40567E+14,NA,2007,12,2,77,81,1,1,111,11.5,72,26,1,85,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.03049,-84.78194,19.67214,NA,NA,23.9673996,1898.18994,NA,321.77301
1368,1368,2.05155E+14,1.40566E+14,NA,2007,12,2,77,82,1,1,111,13.3,90,33,1,98,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.186698,-85.044616,19.60155,NA,NA,7.936860085,796.36499,NA,253.076
1369,1369,2.05155E+14,1.40537E+14,NA,2007,12,2,113,99,1,1,131,5.6,45,16,2,73,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.672817,-87.156289,19.07967,NA,NA,7.936860085,638.43597,NA,253.076
1370,1370,2.05155E+14,1.40537E+14,NA,2007,12,2,113,121,1,1,111,8.6,32,20,1,48,50,4,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.526675,-87.080237,19.41128,3.94,0.145,7.936860085,638.43597,41.345,253.076
1371,1371,2.05155E+14,1.40544E+14,NA,2007,12,2,129,66,1,1,111,9.2,73,24,1,89,50,1,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.200763,-84.317915,19.69099,0.525,0.01,23.9673996,1898.18994,7.135,321.77301
1372,1372,2.05155E+14,1.40545E+14,NA,2007,12,2,131,117,1,1,111,10.7,76,27,1,89,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.929048,-86.198214,18.73005,NA,NA,7.234200001,796.36499,NA,237.524
1373,1373,2.05155E+14,1.40547E+14,NA,2007,12,2,133,65,1,1,107,7.5,45,13,3,126,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.475131,-85.503489,19.38288,NA,NA,7.936860085,638.43597,NA,253.076
1374,1374,2.05155E+14,1.40546E+14,NA,2007,12,2,133,68,1,1,107,7.2,52,24,3,79,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.489147,-85.775597,19.36625,NA,NA,7.936860085,638.43597,NA,253.076
1375,1375,2.05154E+14,1.40573E+14,NA,2007,12,3,9,147,2,1,111,13.1,38,30,1,46,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.907612,-80.58486,22.52667,NA,NA,16.89570045,1509.02002,NA,321.77301
1376,1376,2.05154E+14,1.40573E+14,NA,2007,12,3,9,161,1,1,111,10.7,48,37,1,52,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.971445,-80.671744,22.36822,NA,NA,16.89570045,1509.02002,NA,256.44699
1377,1377,2.05154E+14,1.40572E+14,NA,2007,12,3,9,164,1,1,121,7.4,37,13,1,71,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.756292,-80.944128,21.65649,NA,NA,16.89570045,1898.18994,NA,321.77301
1378,1378,2.05154E+14,1.40572E+14,NA,2007,12,3,9,164,3,1,121,7.4,37,13,1,71,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.756292,-80.944128,21.65649,NA,NA,16.89570045,1898.18994,NA,321.77301
1379,1379,2.05154E+14,1.40576E+14,NA,2007,12,3,17,66,1,1,121,13.8,72,54,1,67,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.709005,-82.437069,21.4514,NA,NA,16.89570045,1509.02002,NA,256.44699
1380,1380,2.05154E+14,1.40576E+14,NA,2007,12,3,17,68,1,1,111,12.9,83,60,1,79,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.926661,-82.313805,21.31633,NA,NA,8.796859741,558.97198,NA,262.88599
1381,1381,2.05154E+14,1.40554E+14,NA,2007,12,3,49,61,2,1,111,9.5,55,28,1,66,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.540853,-81.860066,22.42473,NA,NA,23.9673996,1898.18994,NA,321.77301
1382,1382,2.05154E+14,1.40554E+14,NA,2007,12,3,49,65,2,1,111,10.2,63,25,1,77,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.463434,-82.025775,22.52833,NA,NA,23.9673996,1898.18994,NA,321.77301
1383,1383,2.05154E+14,1.40555E+14,NA,2007,12,3,53,56,1,1,611,16.3,72,56,34,63,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.63542,-82.601965,21.60257,NA,NA,16.89570045,1509.02002,NA,256.44699
1384,1384,2.05154E+14,1.40556E+14,NA,2007,12,3,55,117,1,1,121,8.2,41,18,1,62,50,1,261,30.6,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.598527,-81.282806,22.47732,NA,NA,23.9673996,1898.18994,NA,321.77301
1385,1385,2.05154E+14,1.40558E+14,NA,2007,12,3,61,58,1,1,111,12.7,50,51,1,49,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.683585,-80.822907,22.41702,NA,NA,23.9673996,1898.18994,NA,321.77301
1386,1386,2.05155E+14,1.40562E+14,NA,2007,12,3,69,106,1,1,107,6.2,54,25,3,79,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.012681,-81.433092,21.20764,NA,NA,23.9673996,1898.18994,NA,321.77301
1387,1387,2.05155E+14,1.40561E+14,NA,2007,12,3,69,111,1,1,111,13.2,60,38,1,64,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.923894,-81.610732,21.43262,NA,NA,8.796859741,558.97198,NA,262.88599
1388,1388,2.05155E+14,1.40562E+14,NA,2007,12,3,69,112,3,1,111,13.2,51,21,1,69,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.929226,-81.472942,21.36119,NA,NA,23.9673996,1898.18994,NA,321.77301
1389,1389,2.05155E+14,1.40562E+14,NA,2007,12,3,69,114,1,1,111,10,63,31,1,72,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.078184,-81.560796,21.11617,NA,NA,8.796859741,558.97198,NA,262.88599
1390,1390,2.05155E+14,1.40561E+14,NA,2007,12,3,69,116,2,1,111,9.8,64,22,1,82,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.951053,-81.744594,21.47237,NA,NA,8.796859741,558.97198,NA,262.88599
1391,1391,2.05155E+14,1.40562E+14,NA,2007,12,3,69,119,1,1,121,7.8,47,16,1,77,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.03981,-81.576833,21.11617,NA,NA,8.796859741,558.97198,NA,262.88599
1392,1392,2.05155E+14,1.40593E+14,NA,2007,12,3,97,153,2,1,111,10.9,56,36,1,61,50,3,311,16.5,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.307998,-81.572616,22.05911,NA,NA,23.9673996,1898.18994,NA,321.77301
1393,1393,2.05155E+14,1.40593E+14,NA,2007,12,3,97,158,2,1,107,12.2,70,26,3,100,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.231324,-81.180504,22.22026,NA,NA,23.9673996,1898.18994,NA,321.77301
1394,1394,2.05155E+14,1.40594E+14,NA,2007,12,3,97,161,1,1,111,12.9,30,30,1,37,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.292126,-80.879543,22.05312,NA,NA,16.89570045,1898.18994,NA,256.44699
1395,1395,2.05155E+14,1.40594E+14,NA,2007,12,3,97,166,2,1,111,18,45,59,1,42,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.67314,-80.960973,22.33235,NA,NA,23.9673996,1898.18994,NA,321.77301
1396,1396,2.05155E+14,1.40595E+14,NA,2007,12,3,101,81,1,1,121,14.2,56,62,1,51,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.255602,-82.585228,21.99416,NA,NA,8.796859741,558.97198,NA,262.88599
1397,1397,2.05155E+14,1.40596E+14,NA,2007,12,3,101,93,1,1,111,11.2,76,22,1,94,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.249396,-82.318191,21.97143,NA,NA,23.9673996,1898.18994,NA,321.77301
1398,1398,2.05155E+14,1.40596E+14,NA,2007,12,3,103,57,2,1,111,15.8,57,77,1,50,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.157012,-82.776192,22.39371,NA,NA,8.796859741,558.97198,NA,0
1399,1399,2.05155E+14,1.40538E+14,NA,2007,12,3,115,67,1,1,111,6.6,48,25,1,61,50,1,40,2.3,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.136095,-82.274928,22.78577,NA,NA,23.9673996,1898.18994,NA,321.77301
1400,1400,2.05155E+14,1.40538E+14,NA,2007,12,3,115,69,1,1,111,10,63,25,1,77,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.308727,-82.365797,22.78307,NA,NA,23.9673996,1898.18994,NA,321.77301
1401,1401,2.05155E+14,1.40539E+14,NA,2007,12,3,119,48,1,1,111,13.5,49,30,1,58,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.396768,-81.965855,21.51011,NA,NA,23.9673996,1898.18994,NA,321.77301
1402,1402,2.05155E+14,1.40539E+14,NA,2007,12,3,119,55,1,1,111,10.6,61,29,1,71,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.855821,-82.065254,21.44364,NA,NA,8.917019844,545.073,NA,267.04999
1403,1403,2.05154E+14,1.40575E+14,NA,2007,12,4,15,84,1,1,111,10.5,46,25,1,59,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.839382,-81.956489,22.97551,NA,NA,25.11639977,2422.83008,NA,277.112
1404,1404,2.05154E+14,1.40575E+14,NA,2007,12,4,15,89,1,1,111,12.9,44,18,1,66,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.819913,-81.702748,23.05861,NA,NA,25.11639977,2422.83008,NA,277.112
1405,1405,2.05154E+14,1.40575E+14,NA,2007,12,4,15,90,2,1,111,12,37,29,1,45,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.916538,-82.219624,23.01373,NA,NA,23.9673996,1898.18994,NA,321.77301
1406,1406,2.05154E+14,1.40577E+14,NA,2007,12,4,21,238,1,1,111,17.2,56,43,1,58,50,1,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.209649,-81.661483,23.32886,NA,NA,25.11639977,2422.83008,NA,277.112
1407,1407,2.05154E+14,1.40555E+14,NA,2007,12,4,51,98,2,1,111,13.5,49,70,1,44,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.604687,-81.104316,23.13483,NA,NA,25.11639977,2422.83008,NA,277.112
1408,1408,2.05154E+14,1.40554E+14,NA,2007,12,4,51,108,1,1,111,13.7,51,24,1,65,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.592709,-81.530641,23.26539,NA,NA,25.11639977,2422.83008,NA,277.112
1409,1409,2.05154E+14,1.40555E+14,NA,2007,12,4,51,118,1,1,111,9.2,61,42,1,63,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.581237,-81.225091,23.10978,NA,NA,25.11639977,1898.18994,NA,321.77301
1410,1410,2.05154E+14,1.40555E+14,NA,2007,12,4,51,118,2,2,111,9.2,61,42,1,63,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.581237,-81.225091,23.10978,NA,NA,25.11639977,1898.18994,NA,321.77301
1411,1411,2.05154E+14,1.40555E+14,NA,2007,12,4,51,122,1,1,111,12.7,63,29,1,73,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.503393,-81.269966,23.10978,NA,NA,25.11639977,2422.83008,NA,277.112
1412,1412,2.05155E+14,1.40562E+14,NA,2007,12,4,71,106,1,1,111,11.2,46,44,1,47,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.513313,-81.791353,23.34355,NA,NA,25.11639977,2422.83008,NA,277.112
1413,1413,2.05155E+14,1.40562E+14,NA,2007,12,4,71,111,1,1,111,11.1,56,22,1,73,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.755739,-81.724296,23.05861,NA,NA,25.11639977,2422.83008,NA,277.112
1414,1414,2.05155E+14,1.40595E+14,NA,2007,12,4,99,218,1,1,111,10,42,42,1,44,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.887048,-80.41363,23.0964,NA,NA,25.11639977,2422.83008,NA,277.112
1415,1415,2.05155E+14,1.40595E+14,NA,2007,12,4,99,243,1,1,111,8.9,52,28,1,62,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.882835,-80.277427,23.2674,NA,NA,25.11639977,2422.83008,NA,277.112
1416,1416,2.47311E+14,1.34678E+14,NA,2009,12,1,19,19,1,1,111,8,56,26,1,69,50,NA,NA,NA,1,NA,1,NA,8/31/2010,10854,NA,3/8/2017,489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.824732,-81.835551,20.5099,NA,NA,8.796859741,558.97198,NA,262.88599
1417,1417,2.47363E+14,1.34678E+14,NA,2009,12,1,23,6,2,1,131,11.9,90,26,2,112,50,NA,NA,NA,1,NA,1,NA,8/31/2010,10854,NA,3/8/2017,489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.223223,-82.629804,19.84337,NA,NA,8.051400185,627.54602,NA,247.17
1418,1418,2.47364E+14,1.34678E+14,NA,2009,12,1,23,18,1,1,131,10.9,59,17,2,93,50,NA,NA,NA,1,NA,1,NA,8/31/2010,10854,NA,3/8/2017,489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.516323,-82.669678,19.55888,NA,NA,14.46549988,1392.46997,NA,250.097
