,Modeled_Diameter,Age,Tree_Density,Temperature,Aridity,Modeled_Biomass,Lat,Long
40548,6.129218058,40,2000,22.8250008,0.7066,13677.3495,2982573.664,422928.8331
40549,6.248054487,40,2000,22.8208008,0.7087,14341.6195,2982573.664,423836.1543
40550,6.088877439,40,2000,22.7957993,0.7115,13443.96145,2982573.664,424743.4754
40551,6.007986401,40,2000,22.6875,0.7089,13362.72118,2982573.664,445611.8623
40552,6.06961036,40,2000,22.6875,0.7093,13694.94146,2982573.664,446519.1835
40553,6.055736743,40,2000,22.6541996,0.7071,13699.29211,2982573.664,454685.074
40554,6.16198839,40,2000,22.6917,0.6995,14060.63045,2982573.664,464665.6069
40555,6.066978197,40,2000,22.6875,0.6991,13651.72656,2982573.664,465572.928
40556,6.184517557,40,2000,22.6958008,0.6987,14241.12335,2982573.664,466480.2492
40557,6.178069341,40,2000,22.7000008,0.6967,14140.162,2982573.664,467387.5704
40558,5.792671243,40,2000,23.0207996,0.7309,12210.59669,2982573.664,541787.9062
40559,5.880663674,40,2000,23.0249996,0.7311,12442.06155,2982573.664,542695.2274
40560,5.823728715,40,2000,23.0207996,0.7303,12361.77324,2982573.664,543602.5486
40561,5.86733802,40,2000,23.0375004,0.7306,12634.68836,2982573.664,544509.8697
40562,5.979422844,40,2000,23.0291996,0.7344,12767.62688,2982573.664,545417.1909
40563,5.82455367,40,2000,23.1667004,0.7694,11885.10577,2982573.664,563563.6143
40564,5.702025789,40,2000,23.2208004,0.7767,11385.85025,2982573.664,567192.8989
40565,5.702732317,40,2000,23.2416992,0.7797,11186.76881,2982573.664,570822.1836
40566,5.508449138,40,2000,23.25,0.7811,10727.24213,2982573.664,571729.5048
40567,5.721814508,40,2000,23.25,0.7834,11415.27051,2982573.664,573544.1471
40568,5.522816705,40,2000,23.2749996,0.7891,10725.85211,2982573.664,577173.4318
40569,5.601361861,40,2000,23.2875004,0.7875,10906.83996,2982573.664,578988.0741
40570,5.558091538,40,2000,23.4167004,0.7781,10890.32476,2982573.664,584432.0012
40571,6.049272542,40,2000,22.9666996,0.6967,13548.58549,2981666.343,371211.5265
40572,6.17221712,40,2000,22.9708004,0.6982,13969.49025,2981666.343,372118.8477
40573,6.020113827,40,2000,22.8792,0.7038,13509.85599,2981666.343,412948.3003
40574,6.130071307,40,2000,22.8332996,0.7042,13736.50193,2981666.343,418392.2273
40575,6.10739279,40,2000,22.8083,0.7077,13842.27252,2981666.343,421114.1908
40576,6.130128613,40,2000,22.8125,0.7075,13772.96214,2981666.343,422021.5119
40577,6.057995858,40,2000,22.8167,0.7081,13495.37203,2981666.343,422928.8331
40578,6.023791687,40,2000,22.8125,0.709,13764.83933,2981666.343,423836.1543
40579,6.014139009,40,2000,22.8125,0.7114,13669.36547,2981666.343,424743.4754
40580,6.226360229,40,2000,22.8125,0.7096,14245.78537,2981666.343,425650.7966
40581,6.01763381,40,2000,22.7791996,0.7133,13373.04968,2981666.343,429280.0813
40582,6.05576746,40,2000,22.6958008,0.7099,13663.60096,2981666.343,445611.8623
40583,6.218824884,40,2000,22.6958008,0.709,14179.84343,2981666.343,446519.1835
40584,6.253860082,40,2000,22.7124996,0.6966,14944.74223,2981666.343,466480.2492
40585,6.12193426,40,2000,22.7082996,0.6977,14247.62072,2981666.343,467387.5704
40586,6.152903331,40,2000,22.6958008,0.6947,14324.35838,2981666.343,468294.8915
40587,6.285682587,40,2000,22.6917,0.6867,14746.85566,2981666.343,475553.4609
40588,5.896283617,40,2000,23.0167007,0.7305,12541.81951,2981666.343,541787.9062
40589,6.070973223,40,2000,23.0207996,0.7315,13356.74734,2981666.343,542695.2274
40590,6.040535034,40,2000,23.0249996,0.7305,12906.14899,2981666.343,544509.8697
40591,5.905412113,40,2000,23.0249996,0.7345,12698.30861,2981666.343,545417.1909
40592,6.111064301,40,2000,23.0375004,0.7386,13232.37467,2981666.343,546324.5121
40593,5.884746463,40,2000,23.0375004,0.7405,12438.51716,2981666.343,547231.8332
40594,5.959384845,40,2000,23.0499992,0.7443,12570.95276,2981666.343,549046.4756
40595,5.733096073,40,2000,23.0958004,0.7587,11790.4721,2981666.343,554490.4026
40596,5.668823442,40,2000,23.1292,0.7648,11358.06672,2981666.343,559934.3296
40597,5.65083162,40,2000,23.2292004,0.7755,11242.26743,2981666.343,567192.8989
40598,5.712291336,40,2000,23.2374992,0.7813,11532.16874,2981666.343,569914.8625
40599,5.595453378,40,2000,23.25,0.7778,10936.62305,2981666.343,571729.5048
40600,5.547765285,40,2000,23.2707996,0.7881,10551.10334,2981666.343,577173.4318
40601,5.655819117,40,2000,23.3041992,0.7892,11043.24397,2981666.343,578988.0741
40602,5.610745652,40,2000,23.3416996,0.7855,10866.28053,2981666.343,580802.7165
40603,5.756387292,40,2000,23.3666992,0.7857,11122.49543,2981666.343,581710.0376
40604,5.625277777,40,2000,23.3917007,0.7848,10879.18424,2981666.343,582617.3588
40605,5.544108098,40,2000,23.3875008,0.783,10627.79529,2981666.343,583524.68
40606,5.611527751,40,2000,23.4333,0.7821,10732.08835,2981666.343,584432.0012
40607,6.046599589,40,2000,22.9874992,0.6963,13658.35308,2980759.022,380284.7382
40608,6.111085106,40,2000,22.9750004,0.6918,13926.01643,2980759.022,401153.1251
40609,6.016330569,40,2000,22.9333,0.7,13520.2639,2980759.022,408411.6944
40610,6.108169814,40,2000,22.9125004,0.6994,13668.70204,2980759.022,409319.0156
40611,6.135983551,40,2000,22.9125004,0.7007,13964.112,2980759.022,410226.3367
40612,5.990953507,40,2000,22.9125004,0.7029,13188.16714,2980759.022,411133.6579
40613,6.173044155,40,2000,22.9083004,0.7015,13694.97928,2980759.022,412040.9791
40614,6.058111213,40,2000,22.8917007,0.7023,13432.20129,2980759.022,412948.3003
40615,6.100991902,40,2000,22.8957996,0.7039,13508.10427,2980759.022,413855.6214
40616,6.039126792,40,2000,22.8458004,0.7032,13492.73244,2980759.022,417484.9061
40617,6.04694714,40,2000,22.8374996,0.7042,13356.92076,2980759.022,418392.2273
40618,6.097740073,40,2000,22.8125,0.7101,13792.47489,2980759.022,422021.5119
40619,6.037389438,40,2000,22.8083,0.7099,13496.39849,2980759.022,422928.8331
40620,6.093545271,40,2000,22.8041992,0.7104,13831.79102,2980759.022,423836.1543
40621,5.959871224,40,2000,22.8041992,0.7113,12947.03228,2980759.022,424743.4754
40622,6.146695777,40,2000,22.7999992,0.7118,13822.15131,2980759.022,425650.7966
40623,6.04763398,40,2000,22.7917004,0.7128,13316.15358,2980759.022,431094.7236
40624,6.148725049,40,2000,22.7416992,0.71,14063.97626,2980759.022,444704.5412
40625,6.064664277,40,2000,22.7124996,0.7103,13597.70966,2980759.022,445611.8623
40626,6.198373613,40,2000,22.7416992,0.6894,14316.35349,2980759.022,472831.4974
40627,5.890368536,40,2000,23.0249996,0.7304,12634.95298,2980759.022,542695.2274
40628,6.009114506,40,2000,23.0249996,0.7325,13094.45254,2980759.022,543602.5486
40629,5.863438312,40,2000,23.0375004,0.7282,12547.43059,2980759.022,544509.8697
40630,5.940507338,40,2000,23.0167007,0.7372,13072.18613,2980759.022,545417.1909
40631,5.937828363,40,2000,23.0333004,0.7391,12628.18778,2980759.022,546324.5121
40632,5.715427017,40,2000,23.0333004,0.7464,11845.32435,2980759.022,548139.1544
40633,5.851719004,40,2000,23.0333004,0.7484,12298.54724,2980759.022,549046.4756
40634,5.855280342,40,2000,23.0333004,0.7497,12283.75422,2980759.022,550861.1179
40635,5.741259197,40,2000,23.0750008,0.7591,11757.38126,2980759.022,555397.7238
40636,5.653741966,40,2000,23.0792007,0.7595,11396.41697,2980759.022,556305.0449
40637,5.759712704,40,2000,23.0874996,0.7613,11820.35301,2980759.022,557212.3661
40638,5.7020051,40,2000,23.1166992,0.7628,11585.82839,2980759.022,559027.0084
40639,5.805337236,40,2000,23.1457996,0.7676,11772.74014,2980759.022,561748.9719
40640,5.628393734,40,2000,23.1625004,0.7712,11111.31458,2980759.022,562656.2931
40641,5.805659906,40,2000,23.1667004,0.7699,12043.69652,2980759.022,563563.6143
40642,5.747081961,40,2000,23.2000008,0.7744,11602.85135,2980759.022,566285.5778
40643,5.882738521,40,2000,23.2166996,0.7774,12092.91212,2980759.022,568100.2201
40644,5.634940827,40,2000,23.2374992,0.7776,11065.70474,2980759.022,569007.5413
40645,5.551115921,40,2000,23.2458,0.7787,10823.3244,2980759.022,569914.8625
40646,5.619981284,40,2000,23.2416992,0.7797,11156.43178,2980759.022,570822.1836
40647,5.557233082,40,2000,23.2957993,0.7871,10710.63993,2980759.022,577173.4318
40648,5.488629088,40,2000,23.3542004,0.7865,10460.1609,2980759.022,580802.7165
40649,6.150864188,40,2000,23.0291996,0.696,14070.35689,2979851.701,379377.417
40650,6.111386056,40,2000,23.0667,0.6885,13838.35939,2979851.701,397523.8404
40651,6.253873932,40,2000,23.0417004,0.6897,14270.19907,2979851.701,399338.4827
40652,6.226201874,40,2000,23.0042,0.6907,14331.7332,2979851.701,400245.8039
40653,6.191911843,40,2000,22.9832993,0.6901,14100.4787,2979851.701,401153.1251
40654,6.084944604,40,2000,22.9500008,0.6989,13641.56605,2979851.701,407504.3732
40655,6.013564195,40,2000,22.9125004,0.7002,13436.56711,2979851.701,410226.3367
40656,6.183147954,40,2000,22.9167004,0.7008,14404.05859,2979851.701,411133.6579
40657,6.132377904,40,2000,22.9167004,0.7023,13870.56252,2979851.701,412040.9791
40658,6.081755258,40,2000,22.8999996,0.7039,13551.73816,2979851.701,413855.6214
40659,6.038877866,40,2000,22.8917007,0.702,13648.8096,2979851.701,415670.2638
40660,6.197930938,40,2000,22.8500004,0.7067,14267.46482,2979851.701,419299.5484
40661,6.095385174,40,2000,22.8500004,0.7076,13719.98499,2979851.701,420206.8696
40662,6.124032249,40,2000,22.8332996,0.712,13791.78704,2979851.701,422928.8331
40663,6.086463951,40,2000,22.8125,0.7126,13385.27053,2979851.701,425650.7966
40664,6.230570775,40,2000,22.7833004,0.7159,14277.27064,2979851.701,429280.0813
40665,6.00299792,40,2000,22.7416992,0.7109,13264.07076,2979851.701,444704.5412
40666,6.073994347,40,2000,22.7042007,0.7103,13969.66471,2979851.701,454685.074
40667,6.11111349,40,2000,22.7000008,0.708,13767.75945,2979851.701,455592.3952
40668,6.215940117,40,2000,22.6707993,0.684,14440.11223,2979851.701,476460.7821
40669,5.941360308,40,2000,23,0.7337,12650.07227,2979851.701,542695.2274
40670,6.006135136,40,2000,23.0249996,0.7339,13049.2867,2979851.701,543602.5486
40671,5.877857868,40,2000,23.0375004,0.7319,12361.75232,2979851.701,544509.8697
40672,6.085207669,40,2000,23.0042,0.7379,13197.22476,2979851.701,545417.1909
40673,5.80443911,40,2000,23.0167007,0.7471,11902.03535,2979851.701,548139.1544
40674,5.85653566,40,2000,23.0417004,0.7503,12254.82735,2979851.701,550861.1179
40675,5.704492847,40,2000,23.0708008,0.7568,11654.6071,2979851.701,555397.7238
40676,5.858087928,40,2000,23.1124992,0.7635,11955.43632,2979851.701,558119.6873
40677,5.776321062,40,2000,23.1124992,0.7637,11852.21564,2979851.701,559027.0084
40678,5.811134143,40,2000,23.1375008,0.7648,11675.42065,2979851.701,559934.3296
40679,5.579544908,40,2000,23.1499996,0.7684,10925.87263,2979851.701,562656.2931
40680,5.667604542,40,2000,23.1875,0.7739,11387.40865,2979851.701,564470.9354
40681,5.731564459,40,2000,23.1958008,0.7738,11547.85492,2979851.701,565378.2566
40682,5.666226877,40,2000,23.2082996,0.7751,11108.40634,2979851.701,566285.5778
40683,5.622954823,40,2000,23.2042007,0.7758,11179.98015,2979851.701,567192.8989
40684,5.583181581,40,2000,23.2332993,0.7789,11033.05018,2979851.701,568100.2201
40685,5.637716429,40,2000,23.2416992,0.7778,11111.8728,2979851.701,569914.8625
40686,5.703092329,40,2000,23.25,0.7793,11465.16254,2979851.701,570822.1836
40687,5.64632131,40,2000,23.2625008,0.7784,11214.10572,2979851.701,571729.5048
40688,5.582355107,40,2000,23.3833008,0.7898,10730.21179,2979851.701,581710.0376
40689,5.5719854,40,2000,23.5207996,0.7786,10687.37054,2979851.701,585339.3223
40690,6.158891216,40,2000,23.0249996,0.6963,13686.72842,2978944.38,368489.563
40691,6.111812042,40,2000,22.9916992,0.6925,13807.63235,2978944.38,402967.7674
40692,6.146026926,40,2000,22.9458008,0.6994,13970.11543,2978944.38,409319.0156
40693,6.141289841,40,2000,22.9500008,0.699,13798.31061,2978944.38,410226.3367
40694,5.927772886,40,2000,22.9500008,0.7007,12888.15255,2978944.38,411133.6579
40695,6.092379459,40,2000,22.9417,0.7023,13702.07505,2978944.38,412040.9791
40696,6.214239927,40,2000,22.9167004,0.7046,14257.59108,2978944.38,414762.9426
40697,6.117417953,40,2000,22.8957996,0.7052,13895.66063,2978944.38,416577.5849
40698,6.219425511,40,2000,22.8917007,0.7061,13970.81802,2978944.38,417484.9061
40699,6.016509681,40,2000,22.8624992,0.7096,13476.80265,2978944.38,419299.5484
40700,6.01531312,40,2000,22.8582993,0.7086,13286.19871,2978944.38,420206.8696
40701,6.090631261,40,2000,22.8500004,0.7131,13713.86811,2978944.38,422021.5119
40702,6.046098999,40,2000,22.8083,0.7168,13569.90384,2978944.38,426558.1178
40703,6.004276242,40,2000,22.7875004,0.7152,13307.16026,2978944.38,427465.439
40704,6.159414652,40,2000,22.7749996,0.7172,13660.02889,2978944.38,428372.7601
40705,6.130291467,40,2000,22.7791996,0.7176,13910.7133,2978944.38,429280.0813
40706,6.261998956,40,2000,22.7791996,0.7177,14221.71428,2978944.38,430187.4025
40707,6.018045266,40,2000,22.7542,0.7129,13317.71702,2978944.38,444704.5412
40708,6.107460955,40,2000,22.7458,0.7111,13587.43959,2978944.38,445611.8623
40709,5.991762013,40,2000,22.7416992,0.7099,12991.07599,2978944.38,447426.5047
40710,6.113170314,40,2000,22.7374992,0.7104,13864.36067,2978944.38,448333.8258
40711,6.125003607,40,2000,22.7250004,0.7095,13934.2105,2978944.38,454685.074
40712,6.073103061,40,2000,22.7124996,0.7088,13797.08737,2978944.38,455592.3952
40713,5.888960691,40,2000,23.0083008,0.7349,12221.09605,2978944.38,544509.8697
40714,6.031745605,40,2000,23.0125008,0.7416,12943.02825,2978944.38,546324.5121
40715,5.786666666,40,2000,23.0167007,0.7467,12105.6355,2978944.38,548139.1544
40716,5.91161547,40,2000,23.0207996,0.7478,12605.31855,2978944.38,549046.4756
40717,5.77422991,40,2000,23.0167007,0.7504,12248.96852,2978944.38,549953.7967
40718,5.783658226,40,2000,23.0333004,0.7546,12203.3705,2978944.38,551768.4391
40719,5.818021028,40,2000,23.0333004,0.7555,12040.36091,2978944.38,552675.7602
40720,6.0739159,40,2000,23.0583,0.7594,13045.49389,2978944.38,555397.7238
40721,5.891086179,40,2000,23.0916996,0.7615,12300.40642,2978944.38,557212.3661
40722,5.826243941,40,2000,23.0958004,0.764,12051.57674,2978944.38,558119.6873
40723,5.687771082,40,2000,23.125,0.7657,11543.28453,2978944.38,559027.0084
40724,5.704489484,40,2000,23.1208,0.7676,11548.50411,2978944.38,559934.3296
40725,5.707622122,40,2000,23.1791992,0.7726,11547.57596,2978944.38,563563.6143
40726,5.739282206,40,2000,23.1917,0.7758,11656.88092,2978944.38,565378.2566
40727,5.76483517,40,2000,23.2000008,0.775,11716.07708,2978944.38,566285.5778
40728,5.547019569,40,2000,23.2082996,0.7755,10776.7345,2978944.38,567192.8989
40729,5.771487131,40,2000,23.2374992,0.779,11508.47346,2978944.38,569007.5413
40730,6.112082053,40,2000,23.0667,0.6903,13629.70427,2978037.059,398431.1616
40731,6.079200352,40,2000,23.0083008,0.6929,13456.20147,2978037.059,402967.7674
40732,6.174800762,40,2000,22.9666996,0.6994,13981.84103,2978037.059,409319.0156
40733,6.213121143,40,2000,22.9708004,0.7007,14362.94951,2978037.059,411133.6579
40734,5.999060559,40,2000,22.9582996,0.7024,13269.95016,2978037.059,412040.9791
40735,6.016436253,40,2000,22.9167004,0.7084,13281.16398,2978037.059,417484.9061
40736,5.992694902,40,2000,22.9041996,0.7089,13043.35117,2978037.059,418392.2273
40737,6.146202905,40,2000,22.8875008,0.7086,14100.21435,2978037.059,420206.8696
40738,6.051103864,40,2000,22.8167,0.7152,13551.44517,2978037.059,424743.4754
40739,6.075985145,40,2000,22.7791996,0.7183,13483.81013,2978037.059,428372.7601
40740,6.018825817,40,2000,22.7791996,0.7166,13188.9321,2978037.059,429280.0813
40741,5.958031888,40,2000,22.7374992,0.7091,13224.36582,2978037.059,447426.5047
40742,6.089193016,40,2000,22.75,0.7081,13892.73668,2978037.059,448333.8258
40743,6.016867632,40,2000,22.75,0.7068,13412.96636,2978037.059,449241.147
40744,6.051751855,40,2000,22.7374992,0.7104,13232.09493,2978037.059,454685.074
40745,6.026125555,40,2000,22.7416992,0.7073,13712.93362,2978037.059,455592.3952
40746,6.064574008,40,2000,22.7208004,0.6891,14182.74321,2978037.059,471016.8551
40747,5.738221944,40,2000,23.0333004,0.7422,11943.17728,2978037.059,545417.1909
40748,5.996921696,40,2000,23.0042,0.7443,12909.87445,2978037.059,546324.5121
40749,5.802759581,40,2000,23.0042,0.7477,12082.62267,2978037.059,547231.8332
40750,5.759712762,40,2000,23.0207996,0.751,11896.95128,2978037.059,549953.7967
40751,5.888388917,40,2000,23.0207996,0.7558,12432.72219,2978037.059,550861.1179
40752,5.773406171,40,2000,23.0333004,0.7582,11803.18886,2978037.059,551768.4391
40753,5.819266694,40,2000,23.0125008,0.7577,12124.95038,2978037.059,552675.7602
40754,5.814092909,40,2000,23.0291996,0.7596,12075.06879,2978037.059,553583.0814
40755,5.759947113,40,2000,23.0667,0.7625,11759.09333,2978037.059,556305.0449
40756,5.811149526,40,2000,23.1124992,0.7667,11998.26112,2978037.059,558119.6873
40757,5.687054181,40,2000,23.125,0.7676,11438.83552,2978037.059,559027.0084
40758,5.613611112,40,2000,23.1667004,0.7691,10896.22417,2978037.059,562656.2931
40759,5.639838706,40,2000,23.1791992,0.7707,11245.2098,2978037.059,563563.6143
40760,5.632152654,40,2000,23.1791992,0.7768,11103.82077,2978037.059,564470.9354
40761,5.587269279,40,2000,23.1958008,0.7755,10883.70621,2978037.059,565378.2566
40762,5.677622092,40,2000,23.2000008,0.7774,11454.33365,2978037.059,567192.8989
40763,5.65379929,40,2000,23.2166996,0.781,10983.57946,2978037.059,568100.2201
40764,5.70870194,40,2000,23.2416992,0.7787,11569.79793,2978037.059,569914.8625
40765,5.736197643,40,2000,23.2833004,0.7795,11672.15295,2978037.059,572636.826
40766,5.710850821,40,2000,23.4375,0.7856,11259.84703,2978037.059,582617.3588
40767,5.466504221,40,2000,23.5583,0.7835,10421.38768,2978037.059,585339.3223
40768,6.016396958,40,2000,22.9832993,0.6956,13522.46464,2977129.737,365767.5995
40769,6.037573852,40,2000,23.1000004,0.6919,13334.88405,2977129.737,396616.5192
40770,6.112091152,40,2000,23.1082993,0.6909,13826.44011,2977129.737,397523.8404
40771,6.002259302,40,2000,23.0125008,0.6916,13303.02833,2977129.737,402060.4462
40772,6.101175649,40,2000,22.9916992,0.7013,13416.39766,2977129.737,410226.3367
40773,5.997689531,40,2000,22.9792004,0.7019,13309.40558,2977129.737,412948.3003
40774,6.115465211,40,2000,22.9500008,0.7093,13684.28425,2977129.737,416577.5849
40775,6.034008303,40,2000,22.9207993,0.7095,13446.39825,2977129.737,418392.2273
40776,6.106347203,40,2000,22.9167004,0.7097,13746.64442,2977129.737,419299.5484
40777,6.135660196,40,2000,22.8957996,0.712,13600.75022,2977129.737,421114.1908
40778,5.993205909,40,2000,22.8374996,0.7166,12997.39428,2977129.737,424743.4754
40779,6.050567125,40,2000,22.7957993,0.7179,13339.9741,2977129.737,428372.7601
40780,6.07806135,40,2000,22.7833004,0.7193,13514.11146,2977129.737,429280.0813
40781,5.939274894,40,2000,22.7625008,0.713,12987.58146,2977129.737,445611.8623
40782,6.127207286,40,2000,22.7625008,0.7137,13578.32781,2977129.737,446519.1835
40783,6.061270856,40,2000,22.7542,0.7127,13663.10551,2977129.737,447426.5047
40784,6.057406574,40,2000,22.7583008,0.7105,13638.47815,2977129.737,448333.8258
40785,6.041180573,40,2000,22.75,0.7091,13510.77833,2977129.737,454685.074
40786,6.06608338,40,2000,22.7374992,0.7082,13414.99348,2977129.737,455592.3952
40787,6.23308088,40,2000,22.7332993,0.6938,14152.2549,2977129.737,469202.2127
40788,6.202255613,40,2000,22.7292004,0.6902,14366.94005,2977129.737,470109.5339
40789,6.110432171,40,2000,22.7208004,0.6895,14004.79748,2977129.737,471016.8551
40790,5.892233457,40,2000,23.0333004,0.7416,12339.18224,2977129.737,545417.1909
40791,5.739563859,40,2000,23.0125008,0.7532,11811.66911,2977129.737,549953.7967
40792,5.880567246,40,2000,23.0207996,0.7558,12385.08449,2977129.737,550861.1179
40793,5.872804461,40,2000,23.0291996,0.7581,12386.58811,2977129.737,551768.4391
40794,5.912509652,40,2000,23.0750008,0.7635,12478.28492,2977129.737,557212.3661
40795,5.578284588,40,2000,23.2082996,0.7783,10996.29481,2977129.737,567192.8989
40796,5.688950063,40,2000,23.2292004,0.7791,11330.49569,2977129.737,568100.2201
40797,5.602124772,40,2000,23.2749996,0.779,11080.0486,2977129.737,570822.1836
40798,5.858737117,40,2000,23.2749996,0.781,11978.85943,2977129.737,571729.5048
40799,5.672723462,40,2000,23.2917004,0.7812,11216.87964,2977129.737,572636.826
40800,5.443607461,40,2000,23.2999992,0.7845,10462.7883,2977129.737,573544.1471
40801,5.610433433,40,2000,23.4333,0.7866,10938.73648,2977129.737,582617.3588
40802,5.482455802,40,2000,23.7416992,0.7772,10255.83955,2977129.737,589875.9282
40803,6.050394202,40,2000,23.1124992,0.6927,13677.0613,2976222.416,397523.8404
40804,6.15473249,40,2000,23.0916996,0.6913,13840.34544,2976222.416,398431.1616
40805,6.018430744,40,2000,23.0042,0.6991,13483.01515,2976222.416,408411.6944
40806,6.219972242,40,2000,23.0083008,0.701,14191.79898,2976222.416,410226.3367
40807,5.957839648,40,2000,22.9624996,0.7064,13009.96356,2976222.416,417484.9061
40808,6.024907125,40,2000,22.9458008,0.7085,13340.99472,2976222.416,418392.2273
40809,6.03057491,40,2000,22.9417,0.709,13285.11466,2976222.416,419299.5484
40810,6.014872676,40,2000,22.9333,0.7091,13140.1878,2976222.416,420206.8696
40811,5.928342111,40,2000,22.9167004,0.7116,12925.39656,2976222.416,421114.1908
40812,6.025564202,40,2000,22.9083004,0.7116,13155.9456,2976222.416,422021.5119
40813,6.055443582,40,2000,22.8999996,0.7135,13528.29858,2976222.416,422928.8331
40814,6.121955101,40,2000,22.8917007,0.7169,13591.28327,2976222.416,423836.1543
40815,6.031917757,40,2000,22.8666992,0.7157,13074.52486,2976222.416,424743.4754
40816,6.051110172,40,2000,22.8624992,0.7158,13443.38914,2976222.416,425650.7966
40817,6.141571533,40,2000,22.8208008,0.7162,13982.03715,2976222.416,426558.1178
40818,6.118228149,40,2000,22.7875004,0.7205,13490.39626,2976222.416,429280.0813
40819,5.981776008,40,2000,22.8125,0.7145,13444.69614,2976222.416,441982.5777
40820,6.13727753,40,2000,22.8041992,0.7129,13736.52956,2976222.416,442889.8988
40821,5.95386082,40,2000,22.7625008,0.7155,13226.32491,2976222.416,445611.8623
40822,6.119902448,40,2000,22.7707996,0.7138,13703.70075,2976222.416,446519.1835
40823,6.095956261,40,2000,22.7667007,0.7132,13622.00705,2976222.416,447426.5047
40824,6.162871949,40,2000,22.7625008,0.7129,14064.62213,2976222.416,448333.8258
40825,6.103093193,40,2000,22.7625008,0.7115,13789.05409,2976222.416,449241.147
40826,6.299678403,40,2000,22.7416992,0.7007,14598.50931,2976222.416,465572.928
40827,6.211112818,40,2000,22.7292004,0.692,14314.77435,2976222.416,470109.5339
40828,6.314626969,40,2000,22.7458,0.69,14785.14673,2976222.416,472831.4974
40829,5.68715229,40,2000,23.0499992,0.7473,11443.56551,2976222.416,547231.8332
40830,5.874293656,40,2000,23.0417004,0.7479,12297.51569,2976222.416,548139.1544
40831,5.69709612,40,2000,23.0249996,0.7522,11630.19251,2976222.416,549953.7967
40832,5.796363301,40,2000,23.0417004,0.7546,12057.68029,2976222.416,550861.1179
40833,5.811189435,40,2000,23.0583,0.7671,11987.64727,2976222.416,556305.0449
40834,5.767419768,40,2000,23.1042004,0.7648,11805.0086,2976222.416,558119.6873
40835,5.746803528,40,2000,23.125,0.7676,11661.31241,2976222.416,559934.3296
40836,5.740301511,40,2000,23.1875,0.7724,11667.79788,2976222.416,563563.6143
40837,5.718372713,40,2000,23.1958008,0.7765,11307.02848,2976222.416,564470.9354
40838,5.586713387,40,2000,23.2082996,0.7764,11007.58014,2976222.416,566285.5778
40839,5.525776066,40,2000,23.2833004,0.784,10509.85925,2976222.416,571729.5048
40840,5.397558737,40,2000,23.6541996,0.7826,9953.776021,2976222.416,587153.9647
40841,6.128513845,40,2000,23.0167007,0.692,13888.4503,2975315.095,369396.8842
40842,6.026506219,40,2000,23.0207996,0.6936,13521.00731,2975315.095,370304.2053
40843,6.036583437,40,2000,23.0916996,0.69,13409.60737,2975315.095,398431.1616
40844,6.166165041,40,2000,23.0832996,0.6906,13926.96332,2975315.095,399338.4827
40845,6.034747264,40,2000,23.0457993,0.6939,13268.22321,2975315.095,402967.7674
40846,6.068462003,40,2000,23.0291996,0.6979,13332.90326,2975315.095,406597.0521
40847,6.03488228,40,2000,23.0249996,0.6979,13511.49971,2975315.095,407504.3732
40848,5.958515685,40,2000,23.0042,0.7041,12988.60489,2975315.095,414762.9426
40849,6.238404862,40,2000,22.9958,0.7056,14104.7917,2975315.095,415670.2638
40850,6.010250351,40,2000,22.9916992,0.7068,13307.72413,2975315.095,416577.5849
40851,6.161441212,40,2000,22.9916992,0.7086,13838.16587,2975315.095,417484.9061
40852,6.082302161,40,2000,22.9666996,0.7088,13734.11359,2975315.095,420206.8696
40853,6.087009784,40,2000,22.9375,0.7109,13532.77011,2975315.095,421114.1908
40854,6.069118161,40,2000,22.9167004,0.7127,13480.29077,2975315.095,422928.8331
40855,6.14683745,40,2000,22.8957996,0.7183,13632.19472,2975315.095,424743.4754
40856,6.14685622,40,2000,22.8083,0.7167,13724.13762,2975315.095,426558.1178
40857,5.996583313,40,2000,22.8125,0.7194,13191.02335,2975315.095,429280.0813
40858,5.978174585,40,2000,22.8083,0.7197,13188.76437,2975315.095,430187.4025
40859,5.946367197,40,2000,22.8125,0.7168,12973.45975,2975315.095,434724.0083
40860,6.09874902,40,2000,22.8167,0.716,13655.21483,2975315.095,435631.3295
40861,6.123709544,40,2000,22.8250008,0.7143,13881.19988,2975315.095,437445.9718
40862,6.041139739,40,2000,22.8292007,0.7154,13429.31353,2975315.095,438353.293
40863,6.013728373,40,2000,22.7957993,0.7149,13479.45532,2975315.095,442889.8988
40864,6.058631597,40,2000,22.8041992,0.7145,13564.95099,2975315.095,443797.22
40865,5.908194861,40,2000,22.7583008,0.7158,13110.94768,2975315.095,445611.8623
40866,6.026243677,40,2000,22.7542,0.7151,13567.79611,2975315.095,446519.1835
40867,6.045489273,40,2000,22.7583008,0.7143,13405.82639,2975315.095,448333.8258
40868,6.156678884,40,2000,22.7583008,0.7159,14115.68015,2975315.095,449241.147
40869,6.011670783,40,2000,22.7542,0.7113,13498.08499,2975315.095,453777.7528
40870,6.117998495,40,2000,22.7416992,0.7101,13866.89476,2975315.095,456499.7164
40871,6.077692414,40,2000,22.7458,0.7094,13651.76558,2975315.095,457407.0375
40872,6.177266344,40,2000,22.7583008,0.707,14168.37067,2975315.095,458314.3587
40873,6.154333707,40,2000,22.75,0.7047,13854.36778,2975315.095,460129.001
40874,6.055195301,40,2000,22.7667007,0.7046,13765.51314,2975315.095,461036.3222
